apartment_id,md5,name,description,host_id,neighborhood_overview,neighbourhood_name,neighbourhood_district,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,amenities_list,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review_date,last_review_date,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,is_instant_bookable,reviews_per_month,country,city,insert_date
36187629,66fff4225feb2ddf104ea38f76e4bff1,Piso reformado excelente ubicacion,"Apartamento reformado hace dos meses en el Cabañal zona tranquila. Cocina totalmente equipada habitaciones muy luminosas con Colchones, almohadas y ropa de cama nuevos. Una de las habitaciones de matrimonio consta de aire acondicionado y una terraza. Posee dos baños completos y salón con televisión. Excelente ubicación a 10 minutos de la playa y cerca de las parada de metro tranvia tren y parada de autobús justo bajo de casa. Supermercado a 1 min andando",261787331,,BETERO,POBLATS MARITIMS,3.947.149,-3.346,Entire home/apt,4,2.0,3.0,3.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Washer,Essentials,Hangers,""Laptop friendly workspace"",""Private entrance"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",90.0,5,20.0,True,1.0,0.9333333333333333,0.6222222222222222,0.9068493150684931,1,2019-08-19,2019-08-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,,True,0.22,spain,valencia,2019-12-31
5388904,48790b4dd865e98cc1f5302a2bba1a50,Nice Room in a Penthouse,"The apartment is fully equipped. Large bathroom, washing machine, large LCD TV, induction hob, large balcony, lots of light and quiet. Your room is approximately 12qm² large with a 90cm bed (new). Work table and WIFI is also available.<br /><br /><b>The space</b><br />Great location, nice atmosphere, nice balcony<br /><br /><b>Guest access</b><br />Everywhere but my own room :-)",20843074,,la Nova Esquerra de l'Eixample,Eixample,4.138.353,215.388,Private room,1,1.0,1.0,1.0,"[""Wifi"", ""Kitchen"", ""Heating"", ""TV"", ""Essentials"", ""Air conditioning"", ""Washer"", ""Elevator"", ""Long term stays allowed"", ""Shampoo""]",100.0,1,1125.0,True,1.0,1.0,1.0,1.0,1,2015-03-06,2015-03-06,80.0,8.0,8.0,8.0,10.0,10.0,10.0,,False,0.01,spain,barcelona,2021-01-12
39982406,d3a60e8898bd8ddce4325c8d3d6af7c8,LUXURY 5 BEDROOM APARTMENT IN MONCLOA-ARAVACA,"Luxury Apartment located in a priveleged zone in ""La Florida ""with 24h security. Disconnect from the city centre and enjoy nature. Comfortable rooms for yourself or for families. Come for a business trip or to explore the fabulous entertainment options Madrid has to offer! World famous museums, historical buildings, wonderful culinary options from delicious tapas to top chefs restaurants. Just 7 mins drive away from downtown. Ideal location next to Corporate offices, schools, colleges, shopping. Shared Private Pool, Free Wi-Fi & cable internet, working space & smart TV with international channels included. Laundry service available at an extra charge. Cleaning service available at an extra charge. Guests will be able to access the pool, garden and BBQ area within the premises. A knowledgeable staff member is available 24/7. Very quiet residential area in a Posh area of Madrid with 24-hour manned security guard surveillance. The zone is full of Hi-End Chalets-Villas  surrounded by Embas",308267305,"Very quiet residential area in a Posh area of Madrid with 24-hour manned security guard surveillance. The zone is full of Hi-End Chalets-Villas  surrounded by Embassies, Corporate Headquarters, International Schools and Best Restaurants of Madrid.",El Plantío,Moncloa - Aravaca,4.046.614,-380.948,Entire home/apt,10,3.0,5.0,8.0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,Elevator,""Free street parking"",Heating,Washer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",""Stair gates"",""Children’s books and toys"",Crib,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Handheld shower head"",""Shower gel"",""Barbecue utensils"",""Trash can""}",220.0,1,30.0,True,0.0,0.0,0.0,0.0,0,,,,,,,,,,VT-12318,True,,spain,madrid,2020-01-10
19344018,e2f33bae8c814924e8ce7e6efa8e7245,Habitación zona Atocha,"Pareja joven alquila habitación para semana del orgullo gay. Buena ubicación a 5 min de la estación de Atocha. En la habitación hay una cama individual con opción a colchón de matrimonio. Derecho a usar baño, cocina y se proporcionará entre otras cosas sábanas y toallas, También hay wifi en la casa. En el piso hay tres perros sociables.",135531703,,Palos de Moguer,Arganzuela,4.040.507.011.669.010,-3.693.182.634.598.120,Private room,2,1.0,1.0,2.0,"{TV,Wifi,""Wheelchair accessible"",Kitchen,""Smoking allowed"",""Pets allowed"",Doorman,""Pets live on this property"",Elevator,""Buzzer/wireless intercom"",Washer,Essentials,Shampoo,""Laptop friendly workspace"",""Host greets you""}",200.0,1,10.0,True,1.0,1.0,1.0,1.0,0,,,,,,,,,,,True,,spain,madrid,2019-01-14
30808704,8a04ff34abb53d484d162962a1b4b6f3,Habitación en Madrid! <<Wifi>>Perfecto para 2!!!,"Habitación con todo lo que necesitas para tu comodidad! Con transporte cercano y de fácil acceso, con muchos comercios cercanos y la paz que necesitas en tu viaje!<br /><br /><b>The space</b><br />Favor leer toda la información antes de hacer tu reserva!<br /><br />Habitación privada con todo lo necesario en su interior, si necesitas usar otras áreas del piso puedes hacer la consulta, Estamos disponibles para ayudar en lo que necesites!<br /><br />El salón no está disponible para compartir. <br />La cocina puede ser usada para servirte un desayuno ligero, o sentarte a la mesa a comer por la mañana (en reservas de larga duración se establece un horario de uso).<br />Aunque, si tienes alguna petición especial de horarios u otro aspecto, siempre estoy disponible para responder a tus dudas!<br />Siempre estamos alegres de recibir personas de todas partes! hemos hecho grandes amigos a través de nuestras experiencias con la plataforma, sin embargo, sabemos respetar la intimidad del huésped, ",115839544,"Barrio de Antaño en Madrid, lleno de bares y lugares para satisfacer tus necesidades (supermercados, salones de belleza, parques, gimnasios, escuelas, transporte público, entre otros)",Vista Alegre,Carabanchel,4.038.349,-374.807,Private room,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Room-darkening shades"", ""Lock on bedroom door"", ""TV"", ""Private entrance"", ""First aid kit"", ""Wifi"", ""Host greets you"", ""Iron"", ""Hangers"", ""Stove"", ""Heating"", ""Long term stays allowed"", ""Shower gel"", ""Cleaning before checkout"", ""Single level home"", ""Coffee maker"", ""Outlet covers"", ""Extra pillows and blankets"", ""Free street parking"", ""Microwave"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Window guards"", ""Oven"", ""Cooking basics"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Hot water"", ""Shampoo""]",31.0,3,30.0,True,0.0,0.0,0.0,0.2575342465753425,33,2019-01-19,2020-02-22,95.0,10.0,9.0,10.0,10.0,9.0,9.0,,True,1.53,spain,madrid,2020-10-17
23409834,97a4b8d518a299aa5e6502f49cada7c4,HABITACIÓN EN BARRIO DE SALAMANCA,"Se alquila habitación en piso de 150m2. Habitación grande con armarios empotrados. Hay 3 habitaciones en la casa, 2 baños, cocina equipada, salón grande y terraza grande.  Se alquila SOLO a chicas, por días/temporadas.",14670186,,Lista,Salamanca,4.043.442,-367.562,Private room,1,1.0,1.0,1.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Heating,Washer,Essentials,Hangers,""Hair dryer"",Iron,""Private living room"",""Hot water"",""Host greets you""}",40.0,2,30.0,True,0.9,0.4833333333333333,0.3222222222222222,0.07945205479452055,11,2018-04-13,2019-05-05,80.0,9.0,7.0,10.0,10.0,10.0,8.0,,True,0.83,spain,madrid,2019-05-14
1254955,911569ccd37ad14402df998bf3172228,Madrid Central flat - Reina Sofía," Central flat and bright on the verge of the great museums (Museo Reina Sofía, Thyssen and Prado) and other attractions like the Teatro Circo Price, the House On and the Caixa Forum.  It has a bedroom with double bed, a living room with a sofa bed, a bathroom and a fully equipped kitchen. It also has a large dining table. Wifi wireless and television. Ideal for 2 people.  Central district with many terraces to eat, supermarkets and connections (metro, bus) to other areas of central Madrid. A 5 minute walk from Atocha and Lavapies and 10 minutes from Retiro Park. ",6730063,,Palos de Moguer,Arganzuela,4.040.373,-369.503,Entire home/apt,4,1.0,2.0,2.0,"{TV,Internet,Wifi,Kitchen,""Smoking allowed"",Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens""}",65.0,5,1125.0,True,0.9666666666666667,0.9833333333333333,0.9888888888888889,0.29315068493150687,46,2013-09-06,2019-02-25,91.0,10.0,9.0,10.0,10.0,10.0,9.0,VT-4159,False,0.63,spain,madrid,2019-09-19
9485319,be0b3348a54c4dd9dca13df446621f98,Apartamento luminoso,"Apartamento coqueto de 49m2, consta de un salon comedor con cocina Americana totalmente equipada, un baño y un cuarto con cama de matrimonio. Es un tercer y último piso sin ascensor bien aislado. El apartamento tiene a pie de calle metro y autobuses. Está situado cerca de una calle muy comercial: tiendas, farmacias y el famoso ""Mercado Maravillas""; a 15 minutos andando del Corte Inglés de la Castellana y del estadio de futbol Santiago Bernabeu.",49163400,,Cuatro Caminos,Tetuán,40.452.958.542.041.600,-3.701.970.768.287.100,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Essentials,Hangers,Iron}",55.0,2,,True,1.0,0.7166666666666667,0.47777777777777775,0.11780821917808215,65,2015-11-23,2017-10-31,96.0,10.0,10.0,10.0,10.0,9.0,10.0,,False,2.48,spain,madrid,2018-01-17
18750489,9ffec0db9fdb8199bcf1363befa7800c,Can Gran Via,"Luminous room with double bed, and large closet in large and pleasant flat, a little old but very clean and tidy, located in one of the most central areas of Barcelona 3 minutes to the Plaza España metro station, close to the Montjuic Fountain and the Venetian Towers. Only 15 to 45 minutes from the airport, depending on transportation. We are two friends of 31 and 38, among our hobbies are music, gaming and chatting relaxed, ready to welcome you to share our flat so you can enjoy the city.",3745058,,el Poble Sec,Sants-Montjuïc,41.373.732.937.770.700,2.147.654.785.807.490,Private room,2,2.0,1.0,1.0,"{""Wireless Internet"",Kitchen,""Smoking allowed"",Elevator,Washer,Essentials,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""Host greets you""}",35.0,6,30.0,True,1.0,1.0,1.0,1.0,1,2017-08-22,2017-08-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,,True,0.36,spain,barcelona,2017-11-13
26274545,4d422a4e3a42159c8536930b9eb97938,"Flat bonito, nuevo y tranquilo CENTRO","Apartamento 4 pax ,3 habitaciones  ,totalmente equipado, muy luminoso-exterior, wifi, estupenda localización en el centro pero en  barrio tranquilo ymuy silencioso. Ventiladores en el techo en todas las habitaciones. Balcón y galería .Muy bien comunicado en transporte público,a 3 minutos andando del tranvia que lleva directamente a la playa, a 5/10 min andando del casco antiguo(cultural y artístico), Barrio Carmen, IVAM, cerca de los Jardines del Turia y Viveros. Supermercados y centro comercial",37406182,,LES TENDETES,CAMPANAR,3.948.535,-38.751,Entire home/apt,4,1.0,3.0,3.0,"{Wifi,Kitchen,Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",42.0,4,1125.0,True,0.7333333333333334,0.4833333333333333,0.4666666666666667,0.6931506849315068,11,2018-07-15,2019-03-18,91.0,10.0,9.0,10.0,10.0,9.0,10.0,,False,1.27,spain,valencia,2019-03-31
38259169,1b85817bef241106dd24bf509198f489,Lujosa  Habitacion De Matrimonio Con WiFi,"Habitacion Nueva en pleno centro de Barcelona a <br />3 minutos de Sants Estació, Plaza Espanya y La Arena, al lado tiene la linea de metro L3, Bicicletas para que se puedan mover por todo  Barcelona, delante de la casa varios Autocar (Bus) tanto por la noche como por el dia, varios bares, restaurantes, cafeterias, Shoping, etc..<br />Plaza Catalunya y Universidad, Las ramblas 15minutos...<br /><br /><b>The space</b><br />Habitacion Tranquila se permite fumar y tomar bebidas alcohólicas , también se dispone de una Xixa que poderan alquilarla con atelacion.<br />Despues del check-in y con las llaves se puede mover libremente sin restriciones de horarios desde que se cumpla na normativa de mantener el silencio el los apartamentos  apartir de las 22PM hasta las 8AM. <br />Tambien recomendamos buenas Discotecas y Bares donde pueden pasar y disfrutar de una buena noche y salida con los amigos en Barcelona para que disfruten al máximo la estancia.<br /><br /><b>License number</b><br />Exempt",290749927,"Barrio tranquilo, de buen parecer, optimo para largas y cortas estancias para disfrutar de una buenas vacaciones en Barcelona. Todo bien cerca para que se puedan mover tranquilamente por Barcelona.",la Nova Esquerra de l'Eixample,Eixample,4.137.938,214.547,Private room,2,1.0,1.0,1.0,"[""Laptop-friendly workspace"", ""Baking sheet"", ""Pocket wifi"", ""Dryer"", ""Shampoo"", ""Bed linens"", ""Stove"", ""Hot water"", ""Microwave"", ""Washer"", ""Carbon monoxide alarm"", ""Patio or balcony"", ""Cooking basics"", ""Cable TV"", ""Kitchen"", ""Air conditioning"", ""TV"", ""Bread maker"", ""Shower gel"", ""Heating"", ""Extra pillows and blankets"", ""Coffee maker"", ""Ethernet connection"", ""Hair dryer"", ""Dishwasher"", ""Smoke alarm"", ""Hangers"", ""Refrigerator"", ""Iron"", ""Long term stays allowed"", ""Essentials"", ""Wifi"", ""Oven"", ""Lock on bedroom door"", ""Building staff"", ""Dishes and silverware""]",32.0,2,31.0,True,0.0,0.0,0.0,0.5068493150684932,32,2019-09-08,2020-03-11,81.0,9.0,9.0,9.0,8.0,9.0,9.0,Exempt,True,2.25,spain,barcelona,2020-11-06
33766241,6b7f5a2353f88970b19d9971f99dd064,Spacious n´bright room in Madrid Center,"Bright, spacious and comfortable room in the center of the action: Fuencarral Street. This spacious and bright room is on the first floor of an old building but well conservated building. It is located in fuencarral street, one of the most vibrant street of Madri's center, and 10 min  from Gran Vía, the most famous street in the country. You will can enjoy a cozy place with all you need for an amazing stay. This four-room apartment has two bathroom and a complete kitchen, with oven, stove, microwave, duplex fridge, microwave, coffee machine, kettle and a washing machine. I live partially in the apartment with a roommate, a 38 yo professional new zealander who, as me, loves Madrid. the apartment is in the border of two of the coolest Madrid´s neighbourhoods, Chueca and Malasaña: CHUECA- Chueca is one of the most stylish and vibrant neighbourhoods of Madrid. Known as the LGBTQ neighbourhood, it is home to a whole host of trendy bars, cafés and shops and is the epicentre of Madrid Pride, ",1891477,"the apartment is in the border of two of the coolest Madrid´s neighbourhoods, Chueca and Malasaña: CHUECA- Chueca is one of the most stylish and vibrant neighbourhoods of Madrid. Known as the LGBTQ neighbourhood, it is home to a whole host of trendy bars, cafés and shops and is the epicentre of Madrid Pride, which takes place at the end of June each year. It’s a magnet for Madrileños of all ages, gay and straight, and is known for its fun atmosphere and range of great restaurants, cocktail bars and clubs. Channel old Hollywood glamour in a booth at legendary cocktail bar Museo Chicote or spend an afternoon perusing the stalls and enjoying a drink on the rooftop terrace of the popular San Antón Market. MALASAÑA -Just west of Chueca is the neighbourhood of Malasaña, which was the centre of the Movida Madrileña, a countercultural movement that developed after the death of dictator Francisco Franco and Spain’s return to democracy. In the 80s, Malasaña was a rough-around-the-edges hotbed of",Justicia,Centro,4.042.565,-369.974,Private room,2,2.0,1.0,1.0,"{Wifi,Kitchen,""Pets allowed"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""Private living room"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",50.0,2,1125.0,True,0.4666666666666667,0.7333333333333334,0.8222222222222222,0.9561643835616438,6,2019-04-22,2019-10-17,90.0,10.0,10.0,10.0,10.0,10.0,9.0,,True,0.89,spain,madrid,2019-11-09
22154964,80c882c0ea78b6746e698a5dee90e048,NEW LUXURIOUS APARTMENT  -  VINE A CASA  2,"Beutiful apartment located in the middle of El Born,the most awesome and delightful neighborhood in Barcelona. El Born is a district full of life,with great bars,amazing restaurants,trendy shops....You couldn't ask for a better location in Barcelona:fashionable,central and safe!!! Full controllable air conditioning and heating. Kitchen fully equipped for up to 6 guests with dishwasher,microwave,refrigerator,coffeemaker,plates,glasses.... Free Wifi , Flatscreen tv, High quality 100% cotton bed linens and towels The owners will give guests the key upon arrival.I will provided all the help possible to get to know where are all the things available for you in and outside the house.Tell me what do you like and l suggested you where to go.Barcelona is full of nice places to eat,but is also full of bad places to eat,and when you don't know the city is easy to bump into a bad one.I can help you with that,showing you where is better to go.I will give you a guideline so you do not miss all the f",161704516,"The apartment is beside Santa Maria Del Mar Catedral.the beach,the Picasso museum,the Ramblas,Old Port,shopping mall Maremagnum,City center .....are in a short walking distance.","Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.138.304,218.115,Entire home/apt,6,2.0,2.0,4.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private entrance"",""High chair"",Crib,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Stove,""Patio or balcony"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Accessible-height bed"",""Step-free access"",""Step-free access"",""Wide entryway"",""Host greets you""}",71.0,32,1125.0,True,1.0,1.0,1.0,0.3123287671232877,6,2018-03-01,2019-03-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Exempt,True,0.44,spain,barcelona,2019-04-10
23744025,fd7485420a6c6ce77e33a6bd0c3f6d92,Primera línea de playa. Ideal Familias! WIFI!,"Piso en primera línea de playa con vistas a esta, 100 metros cuadrados con 4 dormitorios, uno con acceso a la terraza y espectaculares vistas a la playa, cocina y comedor amplios y 2 servicios. ¡Ideal para unos días en família! Piso muy amplio en una muy buena urbanización en la que podrás relajarte y disfrutar unos días en una de las mejores playas de valencia, dispone de plaza de parking y conexión Wifi gratuita. se puede acceder a piscina muy amplia y piscina también para niños con acceso directo a la playa, amplias zonas comunes. zona de columpios y parque infantil. Me gusta recibir a los inquilinos para hacerles sentir más como en su casa, siempre estoy disponible para cualquier duda o cuestión que pueda surgir, también me gusta ir en a la salida de los inquilinos para recibir el feedback de su estancia. Zona muy tranquila, es una urbanización residencial, en verano se puede disfrutar del calor, piscina y playa, la cual es muy tranquila incluso en temporada alta ya que no se llega",178045603,"Zona muy tranquila, es una urbanización residencial, en verano se puede disfrutar del calor, piscina y playa, la cual es muy tranquila incluso en temporada alta ya que no se llega a llenar, en Invierno está genial para relajarse y desconectar unos días ya que se vuelve todo más tranquilo aún, ¡sientes que es como vivir en un Resort!",EL PERELLONET,POBLATS DEL SUD,3.930.363,-28.995,Entire home/apt,8,2.0,4.0,6.0,"{TV,Wifi,Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Elevator,""Free street parking"",Heating,""Family/kid friendly"",Washer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Step-free access"",Waterfront,Beachfront}",74.0,2,60.0,True,0.2666666666666667,0.21666666666666667,0.21111111111111114,0.1534246575342466,7,2018-06-26,2018-12-09,91.0,10.0,7.0,10.0,10.0,9.0,9.0,,False,0.85,spain,valencia,2019-02-28
37042024,554b8d9de52217996fe682467c2d59da,2BDR duplex for 9px in Hortaleza near metro,"Enjoy your stay in Madrid in this bright 2 bedroom apartment, situated in the heart of Hortaleza, complete with two large sofa beds to...<br /><br /><b>The space</b><br />Unpack and settle into this gorgeous home in Hortaleza and get ready to explore Madrid!<br /><br />The living room boasts colourful interior decor that makes this a beautiful space in which to relax, socialise or work. After a long day of exploring the city, take the weight off your feet on the sofa and truly feel at home! The two sofas in the common areas (one in the living room and one in the mezzanine) even convert into double sofa beds to accommodate extra guests. Move through to the kitchen and you’ll find an array of modern appliances and cooking implements.<br /><br />One of the highlights of this unique home is the duplex nature of the apartment, which provides extra light to the property.<br /><br />The master bedroom boasts a comfortable double bed with fresh, hotel-quality linens, as well as ample storage a",274770010,"Located to the north of the centre of the city, Hortaleza is a thriving modern part of Madrid, with commercial centres and shopping malls, as well as the preserved old town squares of small villages that have been swallowed up by the capital city as it expanded. What’s more, the proximity of Hortaleza to the large Madrid-Barajas Adolfo Suárez Airport means that it is quick and easy to reach when arriving and departing the city. You can always enjoy a peaceful walk or sit on the grass in the picturesque Juan Carlos Park. The park is home to numerous large-scale sculptures as well as a beautiful botanical garden. There are two large shopping malls in the neighbourhood, namely the Campo de las Naciones and the Palacio de Hielo, the latter of which even boasts a full Olympic-sized ice rink. The large are of Hortaleza is home to several metro stations, including Hortaleza, Pinar Del Ray, Esperanza, San Lorenzo, Mar de Cristal and Canillas, meaning the whole neighbourhood is well connected t",Pinar del Rey,Hortaleza,4.047.292,-365.206,Entire home/apt,9,3.0,2.0,6.0,"[""Oven"", ""Coffee maker"", ""Private entrance"", ""Long term stays allowed"", ""Essentials"", ""Dryer"", ""Hangers"", ""Fire extinguisher"", ""Refrigerator"", ""Air conditioning"", ""Stove"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Bed linens"", ""TV"", ""Free street parking"", ""Dedicated workspace"", ""Hot water"", ""Kitchen"", ""Iron"", ""Wifi"", ""Heating"", ""Shampoo"", ""Dishwasher""]",90.0,2,365.0,True,0.4666666666666667,0.23333333333333328,0.15555555555555556,0.5616438356164384,16,2019-08-10,2020-03-08,88.0,9.0,9.0,8.0,8.0,8.0,9.0,,False,0.96,spain,madrid,2020-12-17
23783093,b6ee57b63df71c1533a2063fb7d68257,MADRID CENTRO/MUSEOS - RETIRO. JUNTO METRO Y AVE.,"Vengas a lo que vengas o de donde vengas, estarás en una zona inmejorable de Madrid. Junto al Metro Menéndez Pelayo (línea 1) y a pocos metros del Parque del Retiro, principales Museos, Estación Atocha (AVE) y  principal zona turístico cultural de la capital.<br /><br />Te alojarás en un acogedor y cómodo piso bajo de 65 m2 con dos dormitorios, muy fresco en verano, un amplio salón, patio y totalmente equipado para pasar unos agradables días en Madrid y alrededores.<br /><br />No dudes en preguntar lo que quieras<br /><br /><b>The space</b><br />La línea 1 de Metro, (a 20 metros del alojamiento) te comunicará con todo Madrid en pocos minutos.<br /><br /><b>Guest access</b><br />Podrás disfrutar de un patio sólo para los huéspedes. Espacio de fumadores.<br /><br /><b>Other things to note</b><br />Si llegas tarde o porque quieres y necesitas algo, sólo tienes que decirlo y haremos lo posible para que lo tengas. Alimentos, bebidas, etc. (no incluido en el precio de la noche)",178439644,"Residirán en uno de los barrios más céntricos de Madrid y que mantiene su ""sabor"". Encontrarás pequeño comercio y todos los servicios que necesites.<br /><br />Es una zona muy verde, con árboles por todas las calles y a menos de 500 metros de el Parque del Retiro, el Pulmón de Madrid. No sólo vivirás la experiencia de estar en Madrid, será la experiencia de hospedarte donde lo harás.",Pacífico,Retiro,4.040.513,-367.984,Entire home/apt,4,1.0,2.0,3.0,"[""Long term stays allowed"", ""TV"", ""Hair dryer"", ""Kitchen"", ""Heating"", ""Hangers"", ""Host greets you"", ""Washer"", ""Essentials"", ""Shampoo"", ""Elevator"", ""Dedicated workspace"", ""Iron"", ""Private entrance""]",65.0,3,1124.0,True,1.0,1.0,1.0,1.0,10,2018-05-11,2018-07-15,84.0,10.0,9.0,10.0,10.0,10.0,9.0,,True,0.31,spain,madrid,2021-01-12
19733367,4a49852dc4f2aeec746fbea6e3ea54d4,"Charming, comfy & central dbl room","Charming double bedroom with balcony in a traditional yet modern apartment. Located in trendy Poble Sec area, 10 minutes walk from Placa Espanya, 10 mins to Ramblas. Just behind there is Montjuic hill.  The room has double bed and direct access to balcony, where you can enjoy morning coffee or/and breakfast. The kitchen is modern and fully equipped. Tea and coffee are on the house at any time of the day ;) I used to host in London and always enjoyed meeting new people from all backgrounds. The apartment is cozy and comfortable. When you enter there is a open living space leading to the balcony and on one sides there are all rooms. The wooden floor and bricked ceiling give a warm feeling as soon as you enter. It's very quiet and can hardly hear noises or neighbors. It's all shared, in fact if you wish to rent the whole apartment, send me a message and I will send you a 'special offer'. Poble Sec is the up and coming neighborhood that is stealing the bohemian charm from the Raval and a m",2235286,Poble Sec is the up and coming neighborhood that is stealing the bohemian charm from the Raval and a more sophisticated bar scene from the Eixample. It's walking distance from everywhere yet it feels like a little world apart. With the hill on the back for a walk in the nature with a super city view!,el Poble Sec,Sants-Montjuïc,4.137.311.315.310.750,21.652.784.622.094.500,Private room,1,1.0,1.0,1.0,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Smoking allowed"",Breakfast,Elevator,Heating,Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Beach essentials""}",32.0,3,1125.0,True,0.33333333333333337,0.3666666666666667,0.24444444444444446,0.8136986301369863,6,2017-07-20,2017-12-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,,False,0.99,spain,barcelona,2018-01-17
33826984,5834ce028eb7581ae4f063781a74daba,Double room closed to Plaza España,"The nice apartment located in badalona,but only 16 mins to Sagrada Familia and 20 mins to center of BCN(Passeig de Gracia)by subway,it’s just beside metro L2:San Roc,6 mins to university of Pampeu Fabra Badalona,very suitable for international students or people who would like to stay in a peaceful room of Barcelona more than 32 days! There are market,library and hospital 5 mins away from the apartment and also not so far from the Beach,you can see the sea from the window of the rooms! We’d like to provid you helps in any time you need! We treat you as our roommates,so everybody of us need keep cleaning and quiet of the apartment,each time after you use the kitchen and bathroom,you need clean it for another one to use. We have person come to clean the public zone of the apartment,but you need clean the room yourself and throw rubbish(one week per month).That’s all! Just make yourself in home! :-)",13033664,,Sant Antoni,Eixample,413.789,215.535,Private room,2,2.0,1.0,1.0,"{TV,Wifi,Kitchen,Elevator,""Free street parking"",Washer,Essentials,Hangers,""Hot water"",""Host greets you""}",36.0,30,1125.0,True,0.033333333333333326,0.01666666666666672,0.2777777777777778,0.6,0,,,,,,,,,,No need for long term renting.,False,,spain,barcelona,2019-07-10
